Unnamed: 0,book_id,cover_image_uri,book_title,book_details,format,publication_info,authorlink,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution,genre_rank
13425,18718848,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1402661616i/18718848.jpg,Mosquitoland,"I am a collection of oddities, a circus of neurons and electrons: my heart is the ringmaster, my soul is the trapeze artist, and the world is my audience. It sounds strange because it is, and it is, because I am strange.After the sudden collapse of her family, Mim Malone is dragged from her home in northern Ohio to the ""wastelands"" of Mississippi, where she lives in a medicated milieu with her dad and new stepmom. Before the dust has a chance to settle, she learns her mother is sick back in Cleveland.So she ditches her new life and hops aboard a northbound Greyhound bus to her real home and her real mother, meeting a quirky cast of fellow travelers along the way. But when her thousand-mile journey takes a few turns she could never see coming, Mim must confront her own demons, redefining her notions of love, loyalty, and what it means to be sane.Told in an unforgettable, kaleidoscopic voice, Mosquitoland is a modern American odyssey, as hilarious as it is heartbreaking.","['336 pages, Kindle Edition']","['First published March 3, 2015']",https://www.goodreads.com/author/show/7368938.David_Arnold,David  Arnold,['336'],"Contemporary, Young Adult, Fiction, Other",34153,4761,3.86,"{'5': '10,732', '4': '12,273', '3': '7,777', '2': '2,495', '1': '876'}",1556
242,2872,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327995250i/2872.jpg,Falling Angels,"In her New York Times bestselling follow-up, Tracy Chevalier once again paints a distant age with a rich and provocative palette of characters. Told through a variety of shifting perspectives- wives and husbands, friends and lovers, masters and their servants, and a gravedigger's son-Falling Angels follows the fortunes of two families in the emerging years of the twentieth century.","['336 pages, Paperback']","['First published January 1, 2001']",https://www.goodreads.com/author/show/1973.Tracy_Chevalier,Tracy Chevalier,['336'],"Historical, Novels, Audiobook, Historical Fiction, Fiction, Other",25821,1689,3.61,"{'5': '4,838', '4': '9,412', '3': '8,774', '2': '2,335', '1': '462'}",1556
13269,18103267,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483313078i/18103267.jpg,Eclipse,"Alexander Cleave, actor, has left his career and his family behind and banished himself to his childhood home. He wants to retire from life, but finds this impossible in a house brimming with presences, some ghostly, some undeniably human. Memories, anxiety for the future and more particularly for his beloved but troubled daughter, conspire to distract him from his dreaming retirement.This humane and beautifully written story tells the tragic tale of a man, intelligent, preposterous and vulnerable, who in attempting to bring the performance to a close finds himself travelling inevitably towards a devastating denouement.","['214 pages, Paperback']","['First published October 1, 2000']",https://www.goodreads.com/author/show/91.John_Banville,John Banville,['214'],"Literature, Novels, Contemporary, Fiction, Other",1344,175,3.68,"{'5': '293', '4': '513', '3': '377', '2': '131', '1': '30'}",1556
2239,32370,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442601868i/32370.jpg,Dry,"You may not know it, but you've met Augusten Burroughs. You've seen him on the street, in bars, on the subway, at restaurants: a twenty-something guy, nice suit, works in advertising. Regular. Ordinary. But when the ordinary person had two drinks, Augusten was circling the drain by having twelve; when the ordinary person went home at midnight, Augusten never went home at all. Loud, distracting ties, automated wake-up calls, and cologne on the tongue could only hide so much for so long. At the request (well, it wasn't really a request) of his employers, Augusten landed in rehab, where his dreams of group therapy with Robert Downey, Jr., are immediately dashed by the grim reality of fluorescent lighting and paper hospital slippers. But when Augusten is forced to examine himself, something actually starts to click, and that's when he finds himself in the worst trouble of all. Because when his thirty days are up, he has to return to his same drunken Manhattan life and live it sober. What follows is a memoir that's as moving as it is funny, as heartbreaking as it is real.","['293 pages, Paperback']","['First published January 1, 2003']",https://www.goodreads.com/author/show/3058.Augusten_Burroughs,Augusten Burroughs,['293'],"Nonfiction, Other",95620,3795,4.03,"{'5': '34,184', '4': '36,482', '3': '19,505', '2': '4,130', '1': '1,319'}",1556
1335,14975,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1546515370i/14975.jpg,Labyrinth,"In the Pyrenees mountains near Carcassonne, Alice, a volunteer at an archaeological dig, stumbles into a cave and makes a startling discovery-two crumbling skeletons, strange writings on the walls, and the pattern of a labyrinth. Eight hundred years earlier, on the eve of a brutal crusade that will rip apart southern France, a young woman named Alais is given a ring and a mysterious book for safekeeping by her father. The book, he says, contains the secret of the true Grail, and the ring, inscribed with a labyrinth, will identify a guardian of the Grail. Now, as crusading armies gather outside the city walls of Carcassonne, it will take a tremendous sacrifice to keep the secret of the labyrinth safe.","['515 pages, Paperback']","['First published January 1, 2005']",https://www.goodreads.com/author/show/9343.Kate_Mosse,Kate Mosse,['515'],"Historical, Thriller, Mystery, Historical Fiction, Fantasy, Fiction, Other",55858,3631,3.61,"{'5': '13,075', '4': '18,757', '3': '15,873', '2': '5,697', '1': '2,456'}",1557
14162,27394733,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1446220303i/27394733.jpg,Questa notte ho sognato in cubano,"Tra Cuba e Brooklin si svolge la vicenda di quattro intense figure femminili, legate da vincoli indissolubili. Romanzo ricco di passione, di tenerezza e di violenza, ""Questa notte ho sognato in cubano"" è il racconto di un'identità perduta, del desiderio di ritrovare l'elemento che tiene insieme tutto: passato e presente, luoghi e persone.","['250 pages, Hardcover']","['First published January 1, 1992']",https://www.goodreads.com/author/show/15141.Cristina_Garc_a,Cristina García,['250'],"Literature, Novels, Contemporary, Historical Fiction, Fiction, Other",11688,907,3.68,"{'5': '2,498', '4': '4,387', '3': '3,647', '2': '918', '1': '238'}",1557
2341,34473,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1409951563i/34473.jpg,In Praise of Shadows,"An essay on aesthetics by the Japanese novelist, this book explores architecture, jade, food, and even toilets, combining an acute sense of the use of space in buildings. The book also includes descriptions of laquerware under candlelight, and women in the darkness of the house of pleasure.","['56 pages, Paperback']","['First published January 1, 1933']",https://www.goodreads.com/author/show/6263.Jun_ichir_Tanizaki,Jun'ichirō Tanizaki,['56'],"Nonfiction, Other",23988,2461,4.03,"{'5': '8,168', '4': '9,838', '3': '4,746', '2': '1,003', '1': '233'}",1557
5820,253969,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330761821i/253969.jpg,Happy Baby,"Some stories begin with happy-ever-after...HAPPY BABY is the story of Theo, once the eponymous happy baby, but later an orphan in foster care and now a grown man living in California. Haunted by memories of neglect, abandonment and abuse, Theo returns to Chicago where he lived as a troubled adolescent, to track down an old girlfriend. Told in reverse order, this is an edgy and powerful novel, chilling in its portrayal of a life slowly yet systematically disintegrating.","['208 pages, Paperback']","['First published February 19, 2004']",https://www.goodreads.com/author/show/20774.Stephen_Elliott,Stephen  Elliott,['208'],"Novels, Fiction, Other",722,107,3.72,"{'5': '162', '4': '291', '3': '192', '2': '61', '1': '16'}",1557
15497,54618808,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1602086642i/54618808.jpg,XOXO,"Cello prodigy Jenny has one goal: to get into a prestigious music conservatory. When she meets mysterious, handsome Jaewoo in her uncle’s Los Angeles karaoke bar, it’s clear he’s the kind of boy who would uproot her careful plans. But in a moment of spontaneity, she allows him to pull her out of her comfort zone for one unforgettable night of adventure…before he disappears without a word.Three months later, when Jenny and her mother arrive in South Korea to take care of her ailing grandmother, she’s shocked to discover that Jaewoo is a student at the same elite arts academy where she’s enrolled for the semester. And he’s not just any student. He’s a member of one of the biggest K-pop bands in the world—and he’s strictly forbidden from dating.When a relationship means throwing Jenny’s life off the path she’s spent years mapping out, she’ll have to decide once and for all just how much she’s willing to risk for love.","['352 pages, Kindle Edition']","['First published July 13, 2021']",https://www.goodreads.com/author/show/15243084.Axie_Oh,Axie Oh,['352'],"Audiobook, Contemporary, Young Adult, Romance, Fiction, Other",33127,7095,3.83,"{'5': '8,938', '4': '12,803', '3': '8,756', '2': '2,148', '1': '482'}",1558
1910,25347,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1507443588i/25347.jpg,Out of Egypt,"With the Holy Land in turmoil, seven-year-old Jesus and his family leave Egypt for the dangerous road home to Jerusalem. As they travel, the boy tries to unlock the secret of his birth and comprehend his terrifying power to work miracles. Anne Rice's dazzling, kaleidoscopic novel, based on the gospels and the most respected New Testament scholarship, summons up the voice, the presence, and the words of Jesus, allowing him to tell his own story as he struggles to grasp the holy purpose of his life.INCLUDES A NEW INTRODUCTION AND A NOTE FROM THE AUTHOR","['350 pages, Mass Market Paperback']","['First published November 1, 2005']",https://www.goodreads.com/author/show/7577.Anne_Rice,Anne Rice,['350'],"Historical, Historical Fiction, Fiction, Other",14850,1403,3.61,"{'5': '3,775', '4': '4,700', '3': '3,943', '2': '1,601', '1': '831'}",1558
429,5068,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1631958914i/5068.jpg,Last Orders,"Four men once close to Jack Dodds, a London butcher, meet to carry out his peculiar last wish: to have his ashes scattered into the sea. For reasons best known to herself, Jack's widow, Amy, declines to join them. On the surface the tale of a simple if increasingly bizarre day's outing, Last Orders is Graham Swift's most poignant exploration of the complexity and courage of ordinary lives.","['296 pages, Paperback']","['First published January 29, 1996']",https://www.goodreads.com/author/show/3449.Graham_Swift,Graham Swift,['296'],"Literature, Novels, Contemporary, Fiction, Other",14193,705,3.67,"{'5': '3,090', '4': '5,361', '3': '4,141', '2': '1,211', '1': '390'}",1558
9274,2322364,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348215073i/2322364.jpg,Armed and Glamorous,"Trench coats? hot or not? The author of Grave Apparel proves you can solve mysteries without sacrificing style... Unchallenged and unappreciated, fashion reporter Lacey Smithsonian slips on her trench coat and high-heeled gumshoes to pursue a course in private investigation and a shot at a better job. When a wealthy and erratic D.C. socialite is discovered quite dead outside the classroom, Lacey gets to test those sleuthing skills. Was the victim on her way to share a dangerous secret with Smithsonian? And what does it have to do with a missing Louis Vuitton vintage custom makeup case? Lacey must mix style with substance to unravel these tangled threads before she, or one of her best friends, gets caught in the sights of a cold-blooded killer?","['323 pages, Mass Market Paperback']","['First published July 1, 2008']",https://www.goodreads.com/author/show/287931.Ellen_Byerrum,Ellen Byerrum,['323'],"Mystery, Fiction, Other",665,31,3.91,"{'5': '193', '4': '258', '3': '181', '2': '27', '1': '6'}",1558
1806,23931,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1439123351i/23931.jpg,Nova Express,"The Soft Machine introduced us to the conditions of a universe where endemic lusts of the mind and body pray upon men, hook them, and turn them into beasts. Nova Express takes William S. Burroughs’s nightmarish futuristic tale one step further. The diabolical Nova Criminals—Sammy The Butcher, Green Tony, Iron Claws, The Brown Artist, Jacky Blue Note, Izzy The Push, to name only a few—have gained control and plan on wreaking untold destruction. It’s up to Inspector Lee of the Nova Police to attack and dismantle the word and imagery machine of these “control addicts” before it’s too late. This surrealist novel is part sci-fi, part Swiftian parody, and always pure Burroughs.","['192 pages, Paperback']","['First published January 1, 1964']",https://www.goodreads.com/author/show/4462369.William_S_Burroughs,William S. Burroughs,['192'],"Science Fiction, Literature, Novels, Classics, Fiction, Other",3181,125,3.66,"{'5': '746', '4': '1,125', '3': '918', '2': '276', '1': '116'}",1558
3032,55096,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388274852i/55096.jpg,The Piano Tuner,"A  New York Times  Notable BookA  San Francisco Chronicle ,  San Jose Mercury News , and  Los Angeles Times  Best Book of the Year“A gripping and resonant novel. . . . It immerses the reader in a distant world with startling immediacy and ardor. . . . Riveting.” —Michiko Kakutani,  The New York TimesIn 1886 a shy, middle-aged piano tuner named Edgar Drake receives an unusual commission from the British War to travel to the remote jungles of northeast Burma and there repair a rare piano belonging to an eccentric army surgeon who has proven mysteriously indispensable to the imperial design. From this irresistible beginning, The Piano Tuner launches readers into a world of seductive, vibrantly rendered characters, and enmeshes them in an unbreakable spell of storytelling.","['312 pages, Paperback']","['First published January 1, 2002']",https://www.goodreads.com/author/show/31095.Daniel_Mason,Daniel       Mason,['312'],"Historical, Novels, Historical Fiction, Fiction, Other",14024,1747,3.61,"{'5': '2,682', '4': '5,242', '3': '4,368', '2': '1,352', '1': '380'}",1559
1078,11764,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328334978i/11764.jpg,End Zone,Book by Don delillo,"['200 pages, Paperback']","['First published January 1, 1972']",https://www.goodreads.com/author/show/233.Don_DeLillo,Don DeLillo,['200'],"Literature, Novels, Fiction, Other",3730,392,3.67,"{'5': '704', '4': '1,495', '3': '1,173', '2': '294', '1': '64'}",1559
3284,64081,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432916833i/64081.jpg,The Irresistible Revolution: Living as an Ordinary Radical,"Many of us find ourselves caught somewhere between unbelieving activists and inactive believers. We can write a check to feed starving children or hold signs in the streets and feel like we’ve made a difference without ever encountering the faces of the suffering masses. In this book, Shane Claiborne describes an authentic faith rooted in belief, action, and love, inviting us into a movement of the Spirit that begins inside each of us and extends into a broken world. Shane’s faith led him to dress the wounds of lepers with Mother Teresa, visit families in Iraq amidst bombings, and dump $10,000 in coins and bills on Wall Street to redistribute wealth. Shane lives out this revolution each day in his local neighborhood, an impoverished community in North Philadelphia, by living among the homeless, helping local kids with homework, and “practicing resurrection” in the forgotten places of our world. Shane’s message will comfort the disturbed, and disturb the comfortable . . . but will also invite us into an irresistible revolution. His is a vision for ordinary radicals ready to change the world with little acts of love.","['368 pages, Paperback']","['First published January 23, 2006']",https://www.goodreads.com/author/show/36103.Shane_Claiborne,Shane Claiborne,['368'],"Nonfiction, Other",24368,1082,4.03,"{'5': '9,997', '4': '7,998', '3': '4,292', '2': '1,383', '1': '698'}",1559
1988,28220,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408923170i/28220.jpg,The Fermata,"This is the story of Arno Strine, a modest temporary typist, who has perfected the knack of stopping time in its tracks and taking women's clothes off. He is hard at work on his autobiography, The Fermata, which proves in the telling to be a very provocative, very funny and altogether morally confused piece of work.Hilarious and totally original, Nicholson Baker's new novel is a triumphant comedy about sexual fantasy and fantastic sexuality.","['320 pages, Paperback']","['First published February 1, 1994']",https://www.goodreads.com/author/show/15882.Nicholson_Baker,Nicholson Baker,['320'],"Science Fiction, Literature, Novels, Contemporary, Fantasy, Fiction, Other",4632,474,3.66,"{'5': '1,101', '4': '1,687', '3': '1,201', '2': '442', '1': '201'}",1559
8563,1369831,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358738648i/1369831.jpg,"Blood Red, Snow White","
There never was a story that was happy through and through.
When writer Arthur Ransome leaves his unhappy marriage in England and moves to Russia to work as a journalist, he has little idea of the violent revolution about to erupt. Unwittingly, he finds himself at its center, tapped by the British to report back on the Bolsheviks even as he becomes dangerously, romantically entangled with Trotsky's personal secretary.Both sides seek to use Arthur to gather and relay information for their own purposes . . . and both grow to suspect him of being a double agent. Arthur wants only to elope far from conflict with his beloved, but her Russian ties make leaving the country nearly impossible. And the more Arthur resists becoming a pawn, the more entrenched in the game he seems to become.Blood Red Snow White, a Soviet-era thriller from renowned author Marcus Sedgwick, is sure to keep readers on the edge of their seats.","['304 pages, Hardcover']","['First published July 6, 2007']",https://www.goodreads.com/author/show/110234.Marcus_Sedgwick,Marcus Sedgwick,['304'],"Historical, Historical Fiction, Young Adult, Fantasy, Fiction, Other",2132,330,3.61,"{'5': '451', '4': '725', '3': '698', '2': '193', '1': '65'}",1560
3941,91263,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386921380i/91263.jpg,Symbiotic Planet: A New Look at Evolution,"Although Charles Darwin’s theory of evolution laid the foundations of modern biology, it did not tell the whole story. Most remarkably, The Origin of Species said very little about, of all things, the origins of species. Darwin and his modern successors have shown very convincingly how inherited variations are naturally selected, but they leave unanswered how variant organisms come to be in the first place.In Symbiotic Planet, renowned scientist Lynn Margulis shows that symbiosis, which simply means members of different species living in physical contact with each other, is crucial to the origins of evolutionary novelty. Ranging from bacteria, the smallest kinds of life, to the largest—the living Earth itself—Margulis explains the symbiotic origins of many of evolution’s most important innovations. The very cells we’re made of started as symbiotic unions of different kinds of bacteria. Sex—and its inevitable corollary, death—arose when failed attempts at cannibalism resulted in seasonally repeated mergers of some of our tiniest ancestors. Dry land became forested only after symbioses of algae and fungi evolved into plants. Since all living things are bathed by the same waters and atmosphere, all the inhabitants of Earth belong to a symbiotic union. Gaia, the finely tuned largest ecosystem of the Earth’s surface, is just symbiosis as seen from space. Along the way, Margulis describes her initiation into the world of science and the early steps in the present revolution in evolutionary biology; the importance of species classification for how we think about the living world; and the way “academic apartheid” can block scientific advancement. Written with enthusiasm and authority, this is a book that could change the way you view our living Earth.","['155 pages, Paperback']","['First published October 8, 1998']",https://www.goodreads.com/author/show/32342.Lynn_Margulis,Lynn Margulis,['155'],"Nonfiction, Other",865,73,4.03,"{'5': '335', '4': '291', '3': '178', '2': '50', '1': '11'}",1560
10028,3417673,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348918563i/3417673.jpg,The Wasted Vigil,"The author of Maps for Lost Lovers gives us a new novel—at once lyrical and blistering—about war in our time, told through the lives of five people who come together in post-9/11 Afghanistan.Marcus, an English doctor whose progressive, outspoken Afghani wife was murdered by the Taliban, opens his home—itself an eerily beautiful monument to his losses—to the others: Lara, from St. Petersburg, looking for evidence of her soldier brother who disappeared decades before during the Soviet invasion; David, an American, a former spy who has seen his ideals turned inside out during his twenty-five years in Afghanistan; Casa, a young Afghani whose hatred of the West plunges him into the depths of zealotry; and James, the Special Forces soldier in whom David sees a dangerous revival of the unquestioning notions of right and wrong that he himself once held.In mesmerizing prose, Nadeem Aslam reveals the complex ties—of love and desperation, pain and salvation, madness and clarity—that bind the characters. And through their stories he creates a timely and achingly intimate portrait of the “continuation of wars” that shapes our world. In its radiant language, its depth of feeling, and its unflinching drama, The Wasted Vigil is a luminous work of fiction.","['372 pages, Hardcover']","['First published January 1, 2008']",https://www.goodreads.com/author/show/24775.Nadeem_Aslam,Nadeem Aslam,['372'],"Novels, Contemporary, Historical Fiction, Fiction, Other",1949,304,3.72,"{'5': '497', '4': '726', '3': '475', '2': '187', '1': '64'}",1560
4205,101629,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1330915042i/101629.jpg,Noninterference,The bureaucrats of the Survey Service try to cover up one of their agent's unauthorized interference on the planet Bilbeis IV,"['213 pages, Mass Market Paperback']","['First published January 1, 1987']",https://www.goodreads.com/author/show/29479.Harry_Turtledove,Harry Turtledove,['213'],"Science Fiction, Fantasy, Fiction",167,15,3.66,"{'5': '31', '4': '63', '3': '61', '2': '10', '1': '2'}",1560
14964,40864841,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1539096588i/40864841.jpg,Laura Dean Keeps Breaking Up with Me,"All Freddy Riley wants is for Laura Dean to stop breaking up with her.The day they got together was the best one of Freddy's life, but nothing's made sense since. Laura Dean is popular, funny, and SO CUTE ... but she can be really thoughtless, even mean. Their on-again, off-again relationship has Freddy's head spinning — and Freddy's friends can't understand why she keeps going back.When Freddy consults the services of a local mystic, the mysterious Seek-Her, she isn't thrilled with the advice she receives. But something's got to give: Freddy's heart is breaking in slow motion, and she may be about to lose her very best friend as well as her last shred of self-respect. Fortunately for Freddy, there are new friends, and the insight of advice columnist Anna Vice, to help her through being a teenager in love.Mariko Tamaki and Rosemary Valero-O'Connell bring to life a sweet and spirited tale of young love that asks us to consider what happens when we ditch the toxic relationships we crave to embrace the healthy ones we need.","['289 pages, Hardcover']","['First published May 7, 2019']",https://www.goodreads.com/author/show/483588.Mariko_Tamaki,Mariko Tamaki,['289'],"Contemporary, Young Adult, Romance, Other",63329,8648,3.86,"{'5': '19,877', '4': '22,742', '3': '14,724', '2': '4,153', '1': '1,833'}",1561
10055,3472480,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348484139i/3472480.jpg,The Glassblower of Murano,"Venice, 1681. Glassblowing is the lifeblood of the Republic, and Venetian mirrors are more precious than gold. Jealously guarded by the murderous Council of Ten, the glassblowers of Murano are virtually imprisoned on their island in the lagoon. But the greatest of the artists, Corradino Manin, sells his methods and his soul to the Sun King, Louis XIV of France, to protect his secret daughter. In the present day his descendant, Leonora Manin, leaves an unhappy life in London to begin a new one as a glassblower in Venice. As she finds new life and love in her adoptive city, her fate becomes inextricably linked with that of her ancestor and the treacherous secrets of his life begin to come to light.","['356 pages, Paperback']","['First published January 1, 2006']",https://www.goodreads.com/author/show/772663.Marina_Fiorato,Marina Fiorato,['356'],"Historical, Contemporary, Mystery, Historical Fiction, Romance, Fiction, Other",7603,967,3.61,"{'5': '1,450', '4': '2,814', '3': '2,479', '2': '676', '1': '184'}",1561
2185,31181,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389130508i/31181.jpg,Breathing Lessons,"Maggie and Ira Moran have been married for twenty-eight years–and it shows: in their quarrels, in their routines, in their ability to tolerate with affection each other’s eccentricities. Maggie, a kooky, lovable meddler and an irrepressible optimist, wants nothing more than to fix her son’s broken marriage. Ira is infuriatingly practical, a man “who should have married Ann Landers.” What begins as a day trip to a funeral becomes an adventure in the unexpected. As Maggie and Ira navigate the riotous twists and turns, they intersect with an assorted cast of eccentrics–and rediscover the magic of the road called life and the joy of having somebody next to you to share the ride . . . bumps and all.--back cover","['368 pages, Mass Market Paperback']","['First published August 12, 1988']",https://www.goodreads.com/author/show/457.Anne_Tyler,Anne Tyler,['368'],"Literature, Novels, Contemporary, Fiction, Other",30124,2055,3.67,"{'5': '6,054', '4': '11,754', '3': '9,251', '2': '2,337', '1': '728'}",1561
10255,4251902,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320486075i/4251902.jpg,American Rust,"Set in a beautiful but economically devastated Pennsylvania steel town, American Rust is a novel of the lost American dream and the desperation--as well as the acts of friendship, loyalty, and love--that arises from its loss. From local bars to train yards to prison, it's the story of two young men, bound to the town by family, responsibility, inertia, and the beauty around them, who dream of a future beyond the factories and abandoned homes.Left alone to care for his aging father after his mother commits suicide and his sister escapes to Yale, Isaac English longs for a life beyond his hometown. When he finally sets out to leave for good, accompanied by his temperamental best friend, they are caught up in a terrible act of violence that changes their lives forever.Evoking John Steinbeck’s novels of restless lives during the Great Depression, American Rust delves into the contemporary American heartland at a moment of profound unrest and uncertainty about the future. It's a dark but lucid vision, a moving novel about the bleak realities that battle our desire for transcendence and the power of love and friendship to redeem us.","['384 pages, Hardcover']","['First published January 24, 2009']",https://www.goodreads.com/author/show/794012.Philipp_Meyer,Philipp Meyer,['384'],"Novels, Contemporary, Mystery, Historical Fiction, Fiction, Other",12327,1512,3.72,"{'5': '2,499', '4': '5,233', '3': '3,460', '2': '878', '1': '257'}",1561
4304,106646,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1408853925i/106646.jpg,The Doomsday Conspiracy,"OPERATION DOOMSDAY ... ACTIVE ... Commander Robert Bellamy of US Naval Intelligence is dispatched on a top secret mission. A weather balloon carrying sensitive military information has crashed in Switzerland. Bellamy must locate the ten witnesses to the incident so that they can be sworn to secrecy. But as he conducts his search Bellamy begins to suspect that he, too, is being hunted, by an unknown lethal force, that what he was told about the balloon was only one part of an almost unbelievable happening... From Washington to Zurich, Rome and Paris, the story unfolds to reveal Bellamy's past: why the women he loves the most cannot return his love, why his friends become his deadly enemies, and why the world must never learn the incredible secret hidden on the Swiss Alps... ","['448 pages, Hardcover']","['First published January 1, 1991']",https://www.goodreads.com/author/show/9068.Sidney_Sheldon,Sidney Sheldon,['448'],"Science Fiction, Thriller, Novels, Mystery, Fiction, Other",24852,931,3.66,"{'5': '5,871', '4': '8,429', '3': '7,429', '2': '2,412', '1': '711'}",1561
1783,23577,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1438778188i/23577.jpg,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,"Al Franken, one of our savviest satirists (People), has been studying the rhetoric of the Right. He has listened to their cries of slander, bias, and even treason. He has examined the Bush administration's policies of squandering our surplus, ravaging the environment, and alienating the rest of the world. He's even watched Fox News. A lot.  And, in this fair and balanced report, Al bravely and candidly exposes them all for what they are: liars. Lying, lying liars. Al destroys the liberal media bias myth by doing what his targets seem incapable of: getting his facts straight. Using the Right's own words against them, he takes on the pundits, the politicians, and the issues, in the most talked about book of the year.Timely, provocative, unfailingly honest, and always funny, Lies sticks it to the most right-wing administration in memory, and to the right-wing media hacks who do its bidding.","['421 pages, Paperback']","['First published January 1, 2003']",https://www.goodreads.com/author/show/13311.Al_Franken,Al Franken,['421'],"Audiobook, Nonfiction, Other",29461,948,3.82,"{'5': '7,946', '4': '11,522', '3': '7,535', '2': '1,656', '1': '802'}",1562
1516,17250,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547467608i/17250.jpg,The Crucible: A Play in Four Acts,"""I believe that the reader will discover here the essential nature of one of the strangest and most awful chapters in human history,"" Arthur Miller wrote of his classic play about the witch-hunts and trials in seventeenth-century Salem, Massachusetts. Based on historical people and real events, Miller's drama is a searing portrait of a community engulfed by hysteria. In the rigid theocracy of Salem, rumors that women are practicing witchcraft galvanize the town's most basic fears and suspicions; and when a young girl accuses Elizabeth Proctor of being a witch, self-righteous church leaders and townspeople insist that Elizabeth be brought to trial. The ruthlessness of the prosecutors and the eagerness of neighbor to testify against neighbor brilliantly illuminates the destructive power of socially sanctioned violence.Written in 1953, The Crucible is a mirror Miller uses to reflect the anti-communist hysteria inspired by Senator Joseph McCarthy's ""witch-hunts"" in the United States. Within the text itself, Miller contemplates the parallels, writing, ""Political opposition... is given an inhumane overlay, which then justifies the abrogation of all normally applied customs of civilized behavior. A political policy is equated with moral right, and opposition to it with diabolical malevolence.""WIth an introduction by Christopher Bigsby.(back cover)","['143 pages, Paperback']","['First published May 1, 1946']",https://www.goodreads.com/author/show/8120.Arthur_Miller,Arthur Miller,['143'],"Historical, Historical Fiction, Classics, Fiction, Other",410308,12274,3.6,"{'5': '89,676', '4': '137,805', '3': '125,375', '2': '43,614', '1': '13,838'}",1562
2910,50993,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389223609i/50993.jpg,East of the Mountains,"NATIONAL BESTSELLER • From the award-winning, bestselling author of Snow Falling on Cedars comes ”a strikingly joyful book and a monumental achievement” ( The Philadelphia Inquirer ) about a dying man’s final journey through the American West.When he discovers that he has terminal cancer, retired heart surgeon Ben Givens refuses to simply sit back and wait. Instead he takes his two beloved dogs and goes on a last hunt, determined to end his life on his own terms. But as the people he meets and the memories over which he lingers remind him of the mystery of life’s endurance, his trek into the American West becomes much more than a final journey.","['279 pages, Paperback']","['First published January 1, 1999']",https://www.goodreads.com/author/show/1873.David_Guterson,David Guterson,['279'],"Literature, Novels, Contemporary, Fiction, Other",7611,798,3.67,"{'5': '1,569', '4': '2,845', '3': '2,457', '2': '613', '1': '127'}",1562
5706,238722,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347559413i/238722.jpg,The Yosemite,This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,"['176 pages, Paperback']","['First published January 1, 1912']",https://www.goodreads.com/author/show/5297.John_Muir,John Muir,['176'],"Nonfiction, Other",1433,140,4.03,"{'5': '507', '4': '554', '3': '298', '2': '61', '1': '13'}",1562
